Date-Time,ODO % sat_chesa,ODO mg/L_chesa,Temp °C_chesa,SpCond µS/cm_chesa,Turbidity NTU_chesa,pH_chesa,ORP mV_chesa,Depth m_chesa,ODO % sat_pocat,ODO mg/L_pocat,Temp °C_pocat,SpCond µS/cm_pocat,Turbidity NTU_pocat,pH_pocat,ORP mV_pocat,Depth m_pocat
2018-02-05 18:00:00,119.15000000000002,15.846666666666666,2.6149999999999998,196.75,9.648333333333333,6.425,360.75,1.0,98.98333333333335,4.326666666666666,2.2849999999999997,200.70000000000002,33.285,5.685,234.14999999999998,1
2018-02-06 00:00:00,121.06666666666666,16.165000000000003,2.4633333333333334,200.91666666666666,9.703333333333333,6.435,360.75,1.0,99.19999999999999,4.363333333333333,2.588333333333333,198.73333333333332,41.278333333333336,5.349999999999999,268.21666666666664,1
2018-02-06 06:00:00,120.18333333333334,16.066666666666666,2.4216666666666664,199.16666666666666,8.958333333333332,6.405,358.65000000000003,1.0,98.73333333333333,4.54,2.555,192.85,52.26500000000001,5.305000000000001,276.53333333333336,1
2018-02-06 12:00:00,119.53333333333332,16.05333333333333,2.251666666666667,193.98333333333332,9.521666666666667,6.3566666666666665,354.4166666666667,1.0,99.59999999999998,4.8133333333333335,2.5116666666666663,186.23333333333332,41.891666666666666,5.32,274.9166666666667,1
2018-02-06 18:00:00,122.33333333333336,16.313333333333333,2.5250000000000004,186.46666666666667,9.813333333333333,6.4383333333333335,353.18333333333334,1.0,100.23333333333333,5.125,2.5233333333333334,178.26666666666665,39.69166666666667,5.458333333333333,263.26666666666665,1
2018-02-07 00:00:00,122.16666666666667,16.215,2.6933333333333334,182.23333333333335,9.541666666666668,6.425,350.98333333333335,1.0,100.25,5.15,2.471666666666667,177.68333333333337,33.483333333333334,5.301666666666667,278.90000000000003,1
2018-02-07 06:00:00,122.63333333333333,16.361666666666665,2.501666666666667,198.1,9.751666666666667,6.368333333333333,350.18333333333334,1.0,100.89999999999999,5.111666666666666,2.4033333333333338,179.98333333333335,36.651666666666664,5.278333333333333,289.4166666666667,1
2018-02-07 12:00:00,123.76666666666665,16.495,2.5366666666666666,210.6833333333333,11.323333333333332,6.391666666666667,347.75,1.0,100.23333333333335,5.078333333333333,2.398333333333333,179.9666666666667,46.85666666666666,5.28,286.7666666666666,1
2018-02-07 18:00:00,123.66666666666667,16.401666666666667,2.7116666666666673,205.7833333333333,15.763333333333334,6.436666666666667,350.95,1.0,99.53333333333335,5.376666666666668,2.53,170.38333333333335,135.33833333333334,5.2683333333333335,270.43333333333334,1
2018-02-08 00:00:00,122.38333333333333,16.168333333333333,2.865,201.08333333333334,24.351666666666663,6.4383333333333335,351.63333333333327,1.0,100.81666666666666,5.078333333333333,2.8433333333333337,179.14999999999998,160.1,5.366666666666667,285.55,1
2018-02-08 06:00:00,121.46666666666668,15.995,2.9883333333333333,201.0,31.935000000000002,6.486666666666667,335.9166666666667,1.0,99.81666666666665,5.221666666666667,2.983333333333334,173.25,271.68333333333334,5.363333333333334,283.0,1
2018-02-08 12:00:00,122.38333333333334,16.10833333333333,2.9949999999999997,194.53333333333333,34.39666666666667,6.45,330.26666666666665,1.0,99.45,5.740000000000001,3.0850000000000004,158.18333333333337,261.6333333333333,5.341666666666666,269.71666666666664,1
2018-02-08 18:00:00,125.2,16.328333333333333,3.35,184.04999999999998,37.06166666666667,6.448333333333334,348.23333333333335,1.0,100.05,5.755,3.1950000000000003,158.21666666666667,253.33333333333334,5.398333333333333,265.15000000000003,1
2018-02-09 00:00:00,126.85000000000001,16.531666666666663,3.3683333333333336,169.43333333333337,54.776666666666664,6.38,357.75,1.0,99.89999999999999,6.008333333333334,3.2733333333333334,151.15,255.21666666666667,5.401666666666667,286.95,1
2018-02-09 06:00:00,127.18333333333334,16.638333333333335,3.2266666666666666,158.53333333333333,72.44,6.343333333333334,360.79999999999995,1.0,101.23333333333333,6.006666666666667,3.23,153.45,144.41666666666666,5.398333333333333,288.6333333333333,1
2018-02-09 12:00:00,127.95,16.81,3.081666666666667,155.35,67.88333333333334,6.38,365.18333333333334,1.0,103.13333333333334,6.166666666666667,3.211666666666666,152.29999999999998,104.01499999999999,5.43,279.5166666666667,1
2018-02-09 18:00:00,128.71666666666667,16.701666666666668,3.543333333333333,159.11666666666667,75.59166666666665,6.4766666666666675,365.01666666666665,1.0,105.14999999999999,6.170000000000001,3.388333333333333,154.53333333333333,80.77666666666666,5.56,285.43333333333334,1
2018-02-10 00:00:00,130.0666666666667,16.795,3.736666666666667,154.01666666666665,76.86,6.454999999999999,366.73333333333335,1.0,105.03333333333335,6.456666666666666,3.351666666666666,147.4,77.01833333333333,5.489999999999999,314.23333333333335,1
2018-02-10 06:00:00,129.78333333333333,16.76666666666667,3.7100000000000004,150.0666666666667,67.32666666666667,6.4366666666666665,369.2833333333333,1.0,105.19999999999999,6.465,3.33,147.51666666666665,77.86666666666667,5.505,329.71666666666664,1
2018-02-10 12:00:00,129.3166666666667,16.653333333333336,3.8333333333333335,148.91666666666666,60.91166666666666,6.43,372.7833333333333,1.0,105.46666666666665,6.44,3.4850000000000008,147.96666666666667,74.80666666666667,5.536666666666666,339.5,1
2018-02-10 18:00:00,129.04999999999998,16.501666666666665,4.096666666666667,149.8,55.196666666666665,6.446666666666666,371.3666666666666,1.0,106.96666666666665,6.594999999999999,3.6133333333333333,145.91666666666666,55.34166666666666,5.631666666666668,342.45,1
2018-02-11 00:00:00,127.88333333333334,16.263333333333332,4.300000000000001,153.63333333333333,50.15166666666667,6.468333333333333,372.5333333333333,1.0,105.86666666666666,6.626666666666666,3.645,143.35,52.58833333333333,5.5666666666666655,350.34999999999997,1
2018-02-11 06:00:00,126.74999999999999,16.035,4.5,157.76666666666668,48.11166666666667,6.466666666666666,374.68333333333334,1.0,105.33333333333336,6.526666666666667,3.7616666666666667,144.56666666666666,47.93333333333333,5.581666666666666,354.7833333333333,1
2018-02-11 12:00:00,125.8,15.851666666666667,4.655,153.36666666666667,141.43,6.483333333333333,371.3,1.0,103.98333333333333,6.254999999999999,3.986666666666667,148.38333333333333,52.715,5.603333333333333,350.15000000000003,1
2018-02-11 18:00:00,123.31666666666668,15.243333333333334,5.406666666666666,153.65,243.01666666666668,6.640000000000001,341.3166666666667,1.0,103.10000000000001,5.961666666666667,4.696666666666666,151.7833333333333,116.14,5.745,307.0833333333333,1
2018-02-12 00:00:00,122.46666666666668,14.918333333333331,5.98,139.15,349.0833333333333,6.581666666666667,267.03333333333336,1.0,101.48333333333333,5.989999999999999,5.3999999999999995,146.03333333333333,263.8,5.830000000000001,269.6666666666667,1
2018-02-12 06:00:00,122.89999999999999,14.913333333333332,6.128333333333333,124.64999999999999,314.73333333333335,6.501666666666668,287.5,1.0,98.98333333333333,5.96,5.915,140.9,374.98333333333335,5.898333333333333,267.75000000000006,1
2018-02-12 12:00:00,124.08333333333333,15.02833333333333,6.196666666666668,121.98333333333333,267.6333333333333,6.5,309.3833333333333,1.0,98.14999999999999,6.491666666666667,6.203333333333333,124.23333333333335,359.25,5.864999999999999,272.0,1
2018-02-12 18:00:00,125.58333333333333,15.24333333333333,6.126666666666668,118.85000000000001,263.73333333333335,6.488333333333333,329.5,1.0,98.88333333333334,6.728333333333333,6.358333333333333,118.85000000000001,307.45,5.875,269.8333333333333,1
2018-02-13 00:00:00,126.30000000000001,15.365,6.031666666666666,120.14999999999999,244.95000000000005,6.571666666666666,333.4833333333333,1.0,100.13333333333334,6.93,6.333333333333333,115.98333333333333,239.75,5.886666666666667,289.81666666666666,1
2018-02-13 06:00:00,126.83333333333333,15.456666666666665,5.963333333333334,121.38333333333334,279.4666666666667,6.501666666666666,349.8833333333334,1.0,101.78333333333335,7.026666666666666,6.118333333333332,117.26666666666667,229.73333333333335,5.913333333333333,314.5833333333333,1
2018-02-13 12:00:00,127.10000000000001,15.480000000000002,5.986666666666667,122.63333333333334,186.73333333333332,6.5,361.0833333333333,1.0,102.86666666666667,7.0566666666666675,5.988333333333333,118.89999999999999,207.95000000000002,5.94,330.1666666666667,1
2018-02-13 18:00:00,127.63333333333333,15.486666666666666,6.133333333333333,123.60000000000001,163.41666666666669,6.515000000000001,363.9833333333333,1.0,103.95,7.116666666666667,5.993333333333333,119.14999999999999,174.01666666666665,5.968333333333334,340.34999999999997,1
2018-02-14 00:00:00,127.51666666666667,15.445,6.205000000000001,124.06666666666666,130.4333333333333,6.535,371.7833333333333,1.0,104.03333333333335,7.116666666666667,5.960000000000001,119.48333333333333,143.8833333333333,5.963333333333334,353.3666666666666,1
2018-02-14 06:00:00,126.83333333333333,15.36,6.208333333333333,124.63333333333334,104.315,6.535,376.9166666666667,1.0,104.64999999999999,7.151666666666667,5.828333333333333,120.2,116.11666666666667,5.971666666666667,353.45,1
2018-02-14 12:00:00,126.8,15.358333333333333,6.198333333333334,125.58333333333333,90.52333333333333,6.528333333333333,380.98333333333335,1.0,105.39999999999999,7.193333333333334,5.75,120.73333333333333,97.49333333333333,5.993333333333333,357.0833333333333,1
2018-02-14 18:00:00,126.3,15.273333333333333,6.271666666666667,128.46666666666667,77.05166666666666,6.573333333333333,382.79999999999995,1.0,105.06666666666666,7.078333333333334,5.838333333333334,122.53333333333332,81.9,6.0200000000000005,352.5666666666666,1
2018-02-15 00:00:00,125.96666666666665,15.223333333333334,6.288333333333334,131.61666666666667,61.83833333333333,6.5566666666666675,384.40000000000003,1.0,105.11666666666667,7.011666666666667,5.954999999999999,123.83333333333333,71.845,6.0,359.46666666666664,1
2018-02-15 06:00:00,124.98333333333333,15.033333333333337,6.463333333333332,133.78333333333333,57.01333333333333,6.578333333333333,385.4166666666667,1.0,105.16666666666667,6.913333333333334,6.131666666666667,125.64999999999999,58.650000000000006,6.008333333333333,364.15000000000003,1
2018-02-15 12:00:00,124.13333333333333,14.86,6.661666666666665,139.06666666666666,53.14666666666667,6.623333333333334,382.1333333333334,1.0,105.3,6.791666666666665,6.308333333333334,128.11666666666667,59.723333333333336,6.0249999999999995,364.7833333333333,1
2018-02-15 18:00:00,124.41666666666667,14.755,7.041666666666667,141.5,52.92666666666668,6.6450000000000005,379.51666666666665,1.0,105.39999999999999,6.695,6.668333333333333,129.31666666666666,49.78666666666667,6.171666666666667,352.96666666666664,1
2018-02-16 00:00:00,123.93333333333334,14.621666666666664,7.244999999999998,140.13333333333333,44.69833333333333,6.605,380.88333333333327,1.0,103.96666666666665,6.435,6.990000000000001,132.4,50.275,6.103333333333333,360.93333333333334,1
2018-02-16 06:00:00,123.0,14.423333333333332,7.503333333333334,140.31666666666663,40.714999999999996,6.626666666666666,383.43333333333334,1.0,103.55,6.253333333333334,7.32,135.28333333333333,57.06166666666667,6.123333333333334,364.6666666666667,1
2018-02-16 12:00:00,121.08333333333333,14.115,7.735,144.58333333333334,53.803333333333335,6.6549999999999985,387.1333333333334,1.0,101.59999999999998,5.868333333333333,7.75,141.14999999999998,55.504999999999995,6.148333333333333,364.26666666666665,1
2018-02-16 18:00:00,119.88333333333333,13.876666666666667,8.021666666666667,150.01666666666665,197.26666666666665,6.666666666666667,385.23333333333335,1.0,98.39999999999999,5.71,8.473333333333333,137.68333333333337,174.53166666666667,6.218333333333334,350.41666666666674,1
2018-02-17 00:00:00,118.91666666666667,13.77833333333333,7.98,149.51666666666668,177.73333333333332,6.655,391.0,1.0,96.78333333333335,6.04,8.62,125.10000000000001,365.65000000000003,6.210000000000001,332.86666666666673,1
2018-02-17 06:00:00,120.13333333333333,13.955,7.876666666666668,149.66666666666666,106.56666666666668,6.601666666666667,399.25,1.0,95.81666666666668,6.385000000000001,8.408333333333331,114.5,423.09999999999997,6.1499999999999995,325.13333333333327,1
2018-02-17 12:00:00,121.51666666666667,14.178333333333335,7.6883333333333335,150.68333333333337,97.50166666666667,6.5683333333333325,405.45,1.0,94.53333333333335,6.565,8.196666666666665,107.93333333333332,426.8333333333333,6.076666666666667,304.16666666666663,1
2018-02-17 18:00:00,121.71666666666665,14.176666666666668,7.7749999999999995,155.78333333333333,65.07333333333334,6.611666666666667,405.51666666666665,1.0,93.45,6.656666666666666,8.048333333333334,103.90000000000002,426.2833333333333,6.031666666666666,294.79999999999995,1
2018-02-18 00:00:00,120.23333333333333,13.958333333333334,7.903333333333333,162.79999999999998,64.155,6.631666666666667,405.2,1.0,93.33333333333333,6.706666666666667,7.743333333333333,103.55,400.83333333333326,5.983333333333333,276.45,1
2018-02-18 06:00:00,119.8,13.906666666666666,7.905,162.33333333333331,67.92999999999999,6.651666666666666,405.98333333333335,1.0,94.05000000000001,6.685,7.426666666666667,106.85000000000001,309.4666666666667,5.965,266.6666666666667,1
2018-02-18 12:00:00,120.93333333333334,14.094999999999999,7.739999999999999,162.25,51.68166666666667,6.673333333333333,407.56666666666666,1.0,95.94999999999999,6.491666666666667,7.186666666666667,116.48333333333333,198.29999999999998,5.963333333333332,310.75,1
2018-02-18 18:00:00,122.78333333333335,14.243333333333332,7.930000000000001,159.16666666666666,41.61,6.704999999999999,410.55,1.0,98.48333333333335,6.364999999999999,7.511666666666667,123.2333333333333,164.08333333333334,6.065,346.15000000000003,1
2018-02-19 00:00:00,123.56666666666666,14.336666666666668,7.933333333333333,161.13333333333333,35.333333333333336,6.706666666666667,410.2833333333333,1.0,98.16666666666667,6.513333333333333,7.38,119.21666666666665,530.4833333333333,6.026666666666666,370.8666666666666,1
2018-02-19 06:00:00,122.46666666666665,14.244999999999997,7.824999999999999,166.35,35.58833333333333,6.698333333333334,411.84999999999997,1.0,98.99999999999999,6.34,7.321666666666666,125.48333333333335,482.75,6.033333333333332,383.54999999999995,1
2018-02-19 12:00:00,121.96666666666668,14.185,7.829999999999999,170.58333333333334,41.656666666666666,6.703333333333334,415.15000000000003,1.0,99.93333333333334,6.149999999999999,7.446666666666666,131.63333333333333,91.88166666666666,6.086666666666666,387.5,1
2018-02-19 18:00:00,122.21666666666665,14.085,8.198333333333334,173.51666666666668,80.65666666666668,6.703333333333333,420.5333333333333,1.0,101.31666666666666,5.871666666666666,7.813333333333333,140.15,62.76333333333333,6.216666666666666,383.7833333333333,1
2018-02-20 00:00:00,121.61666666666667,13.923333333333334,8.48,176.5,42.776666666666664,6.723333333333334,419.93333333333334,1.0,101.25,5.786666666666666,7.945,142.0,53.29500000000001,6.166666666666667,393.9833333333333,1
2018-02-20 06:00:00,120.55,13.781666666666666,8.533333333333333,181.1833333333333,31.521666666666665,6.726666666666667,419.9166666666667,1.0,101.61666666666667,5.718333333333334,7.9700000000000015,144.49999999999997,47.0,6.1433333333333335,400.05,1
2018-02-20 12:00:00,119.98333333333333,13.681666666666667,8.626666666666667,183.6,29.888333333333332,6.756666666666667,419.45,1.0,102.33333333333333,5.506666666666667,8.129999999999999,150.96666666666667,44.82333333333333,6.253333333333334,399.51666666666665,1
2018-02-20 18:00:00,121.58333333333333,13.736666666666665,9.020000000000001,166.1,33.160000000000004,6.785,418.84999999999997,1.0,103.0,5.1883333333333335,8.72,159.28333333333333,45.98833333333334,6.596666666666668,391.90000000000003,1
2018-02-21 00:00:00,124.08333333333336,13.97166666666667,9.168333333333335,147.66666666666666,37.465,6.813333333333333,415.76666666666665,1.0,102.31666666666666,5.136666666666667,9.006666666666668,158.99999999999997,36.748333333333335,6.373333333333332,398.51666666666665,1
2018-02-21 06:00:00,124.55000000000001,14.128333333333332,8.865,135.35,47.696666666666665,6.828333333333334,410.11666666666673,1.0,103.21666666666665,5.0183333333333335,9.061666666666667,163.6,33.88999999999999,6.405000000000001,400.7833333333333,1
2018-02-21 12:00:00,125.61666666666667,14.323333333333332,8.65,139.78333333333333,50.43666666666667,6.805,410.01666666666665,1.0,104.25,5.491666666666667,9.153333333333332,151.0666666666667,36.155,6.4433333333333325,399.0333333333333,1
2018-02-21 18:00:00,126.18333333333334,14.248333333333335,9.043333333333335,142.16666666666666,45.048333333333325,6.853333333333334,410.93333333333334,1.0,104.89999999999999,5.771666666666666,9.58,142.6833333333333,36.964999999999996,6.633333333333334,391.21666666666664,1
2018-02-22 00:00:00,126.08333333333331,14.173333333333332,9.225000000000001,146.91666666666669,33.714999999999996,6.8999999999999995,410.2166666666667,1.0,104.31666666666668,5.585,9.495000000000001,147.3166666666667,45.04333333333333,6.461666666666666,398.95,1
2018-02-22 06:00:00,125.3,14.086666666666668,9.23,151.46666666666667,26.985,6.901666666666666,414.0833333333333,1.0,103.76666666666667,5.716666666666668,9.5,142.71666666666667,46.278333333333336,6.44,405.1166666666666,1
2018-02-22 12:00:00,123.86666666666667,13.94,9.19,150.81666666666666,23.90833333333333,6.888333333333333,416.5,1.0,103.51666666666667,5.881666666666667,9.41,138.0,42.178333333333335,6.445,407.23333333333335,1
2018-02-22 18:00:00,123.81666666666666,13.903333333333334,9.28,150.48333333333335,224.30833333333337,6.89,418.98333333333335,1.0,103.26666666666667,5.864999999999999,9.441666666666668,137.91666666666666,38.97,6.491666666666666,404.3,1
2018-02-23 00:00:00,124.26666666666667,13.911666666666667,9.418333333333333,149.25,21.223333333333333,6.878333333333333,420.8333333333333,1.0,103.39999999999999,5.853333333333334,9.373333333333333,138.70000000000002,32.66833333333334,6.4816666666666665,407.48333333333335,1
2018-02-23 06:00:00,123.8,13.805,9.576666666666668,148.96666666666667,19.768333333333334,6.878333333333334,422.09999999999997,1.0,102.03333333333332,5.778333333333333,9.401666666666666,138.61666666666667,31.12666666666667,6.448333333333333,409.96666666666664,1
2018-02-23 12:00:00,123.16666666666664,13.715000000000002,9.625,147.2,20.834999999999997,6.891666666666667,421.96666666666664,1.0,102.00000000000001,5.78,9.443333333333332,138.4,30.595,6.406666666666666,407.95,1
2018-02-23 18:00:00,123.46666666666668,13.638333333333334,9.963333333333333,147.26666666666665,21.635,6.911666666666666,421.96666666666664,1.0,103.06666666666668,5.784999999999999,9.715,138.96666666666667,28.906666666666666,6.531666666666666,403.4166666666667,1
2018-02-24 00:00:00,123.7,13.61,10.151666666666666,149.23333333333335,19.745,6.906666666666666,422.98333333333335,1.0,102.44999999999999,5.723333333333334,9.983333333333333,138.88333333333335,26.75166666666667,6.441666666666666,405.6666666666667,1
2018-02-24 06:00:00,122.94999999999999,13.486666666666666,10.26,153.33333333333331,19.468333333333334,6.908333333333334,422.84999999999997,1.0,101.91666666666667,5.651666666666667,10.038333333333334,139.83333333333334,23.86833333333333,6.466666666666666,405.25,1
2018-02-24 12:00:00,122.11666666666667,13.328333333333333,10.481666666666667,155.08333333333334,18.08,6.935000000000001,421.3666666666666,1.0,101.06666666666666,5.553333333333334,10.005,141.49999999999997,24.10666666666667,6.4750000000000005,406.04999999999995,1
2018-02-24 18:00:00,121.34999999999998,13.123333333333333,10.878333333333332,158.75,18.61,6.993333333333333,417.3500000000001,1.0,99.2,5.265000000000001,10.268333333333333,146.3166666666667,29.148333333333337,6.513333333333333,402.9333333333334,1
2018-02-25 00:00:00,120.41666666666667,12.985000000000001,11.0,163.18333333333337,19.22833333333333,6.996666666666667,417.53333333333336,1.0,95.73333333333333,4.881666666666667,10.773333333333333,151.18333333333334,117.13166666666666,6.495,397.86666666666673,1
2018-02-25 06:00:00,119.2,12.856666666666667,10.973333333333336,169.73333333333332,20.1,6.966666666666668,419.68333333333334,1.0,96.25,5.069999999999999,10.858333333333333,145.68333333333334,184.1,6.57,406.78333333333336,1
2018-02-25 12:00:00,118.14999999999998,12.735,11.016666666666666,170.65,23.475000000000005,6.955000000000001,420.43333333333334,1.0,96.66666666666667,5.418333333333334,10.813333333333333,135.58333333333331,206.55000000000004,6.57,411.73333333333335,1
2018-02-25 18:00:00,117.45,12.616666666666667,11.168333333333331,169.04999999999998,25.44333333333333,6.958333333333333,420.23333333333335,1.0,95.11666666666667,5.673333333333335,10.963333333333333,124.5,222.7833333333333,6.544999999999999,398.8,1
2018-02-26 00:00:00,117.05,12.516666666666666,11.363333333333332,167.43333333333334,21.900000000000002,6.983333333333333,420.6666666666667,1.0,94.11666666666666,5.843333333333334,10.9,117.73333333333333,284.56666666666666,6.490000000000001,403.6166666666666,1
2018-02-26 06:00:00,116.66666666666667,12.423333333333334,11.536666666666667,171.3166666666667,18.096666666666668,7.031666666666667,415.8,1.0,93.35000000000001,6.156666666666666,10.663333333333332,107.93333333333334,242.83333333333334,6.413333333333333,407.59999999999997,1
2018-02-26 12:00:00,116.95,12.47,11.483333333333334,173.83333333333334,18.715,7.043333333333333,416.1500000000001,1.0,93.23333333333333,6.205000000000001,10.495000000000001,106.88333333333333,188.0,6.391666666666667,409.5166666666667,1
2018-02-26 18:00:00,117.66666666666667,12.488333333333335,11.671666666666667,175.95000000000002,19.665000000000003,7.079999999999999,414.01666666666665,1.0,93.75,6.1450000000000005,10.63,109.05,177.0666666666667,6.421666666666666,415.61666666666673,1
2018-02-27 00:00:00,118.09999999999998,12.501666666666667,11.801666666666668,180.23333333333335,16.761666666666667,7.131666666666667,409.7333333333333,1.0,94.31666666666666,5.948333333333333,10.638333333333334,115.91666666666667,120.01166666666666,6.446666666666666,423.54999999999995,1
2018-02-27 06:00:00,119.10000000000001,12.716666666666667,11.418333333333335,172.66666666666666,17.296666666666667,7.080000000000001,414.0,1.0,95.03333333333335,5.671666666666667,10.516666666666667,126.0,71.81,6.476666666666667,428.3333333333333,1
2018-02-27 12:00:00,120.5,12.993333333333332,10.993333333333334,165.41666666666666,16.509999999999998,7.076666666666668,415.6666666666667,1.0,96.06666666666665,5.376666666666666,10.438333333333334,137.11666666666667,52.61833333333333,6.581666666666666,427.90000000000003,1
2018-02-27 18:00:00,122.55000000000001,13.274999999999999,10.806666666666667,156.20000000000002,18.398333333333333,7.024999999999999,417.65000000000003,1.0,98.10000000000001,5.076666666666667,10.815,148.65,39.096666666666664,6.901666666666666,416.18333333333334,1
2018-02-28 00:00:00,123.55,13.436666666666666,10.633333333333333,154.9,18.076666666666668,7.001666666666666,418.56666666666666,1.0,98.73333333333335,5.126666666666667,10.748333333333333,148.29999999999998,33.458333333333336,6.699999999999999,422.5,1
2018-02-28 06:00:00,123.21666666666668,13.448333333333332,10.481666666666667,157.95000000000002,18.541666666666668,7.016666666666667,417.56666666666666,1.0,99.39999999999999,5.238333333333333,10.506666666666666,146.61666666666667,31.400000000000002,6.646666666666666,425.4333333333332,1
2018-02-28 12:00:00,122.61666666666667,13.39,10.451666666666666,157.11666666666667,17.64166666666667,7.035,415.6166666666666,1.0,100.18333333333332,5.406666666666666,10.183333333333334,143.88333333333333,26.735,6.653333333333333,426.48333333333335,1
2018-02-28 18:00:00,122.10000000000001,13.321666666666665,10.485000000000001,157.31666666666663,17.584999999999997,7.044999999999999,414.00000000000006,1.0,101.26666666666667,5.485,10.118333333333334,143.46666666666667,20.118333333333336,6.703333333333333,426.70000000000005,1
2018-03-01 00:00:00,121.73333333333335,13.298333333333332,10.44,158.78333333333333,17.05,7.031666666666666,412.65000000000003,1.0,100.95,5.466666666666666,10.041666666666666,143.68333333333334,22.11,6.636666666666667,430.01666666666665,1
2018-03-01 06:00:00,121.08333333333336,13.273333333333333,10.288333333333334,160.06666666666663,16.688333333333333,6.998333333333334,415.59999999999997,1.0,100.55000000000001,5.32,10.069999999999999,147.38333333333335,17.995,6.631666666666667,431.88333333333327,1
2018-03-01 12:00:00,120.35000000000002,13.205000000000004,10.255,158.38333333333335,16.541666666666668,6.981666666666668,417.8166666666666,1.0,100.58333333333336,5.183333333333333,10.181666666666667,151.21666666666667,18.02,6.680000000000001,433.79999999999995,1
2018-03-01 18:00:00,119.56666666666668,13.068333333333335,10.41,161.56666666666666,16.443333333333335,7.006666666666665,416.8666666666666,1.0,99.86666666666667,5.091666666666666,10.226666666666667,152.73333333333335,17.330000000000002,6.7200000000000015,433.5,1
2018-03-02 00:00:00,117.55,12.816666666666668,10.518333333333333,168.08333333333334,19.281666666666666,7.046666666666666,410.48333333333335,1.0,98.93333333333334,4.826666666666667,10.168333333333335,159.8,31.17333333333333,6.703333333333334,425.8166666666666,1
2018-03-02 06:00:00,115.88333333333334,12.703333333333333,10.286666666666665,171.39999999999998,17.94,7.041666666666667,409.81666666666666,1.0,97.93333333333334,4.693333333333334,10.01,162.98333333333332,26.213333333333335,6.69,428.76666666666665,1
2018-03-02 12:00:00,115.26666666666667,12.761666666666665,9.868333333333334,171.64999999999998,18.37666666666667,7.026666666666666,409.8333333333333,1.0,97.09999999999998,4.6933333333333325,9.848333333333333,162.15,22.068333333333328,6.738333333333334,432.93333333333334,1
2018-03-02 18:00:00,115.98333333333333,12.89,9.700000000000001,169.78333333333333,18.113333333333333,7.039999999999999,407.8,1.0,96.81666666666666,4.626666666666666,9.966666666666667,163.61666666666665,24.42833333333333,7.055,429.5,1
